amo	doni	给予	to give	KO,G2,4H,ZG	0    	0000-00-00 00:00:00
amo	mi	我	I, me	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
amo	vi	你	you	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
amo	havi	拥有、佩戴、携带、拥有	to have, to wear, to carry, to own	KO,G2,4H,ZG	0    	0000-00-00 00:00:00
amo	ŝi	她	she	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
amo	li	他	he	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
amo	ili	他们	they	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
amo	ĝi	它	it	G1,4H,ZG	0    	0000-00-00 00:00:00
amo	oni	一个、某人、某人	one, someone, somebody	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
amo	ni	我们我们	we, us	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
amo	si	自己	oneself	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
amo	mem	独自	by oneself	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
amo	ĝis ~	直到〜，直到〜	upto ~, until ~	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
amo	de ~	的~	of ~	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
amo	da ~	（很多）~，（很多）~	(much) of ~, (many) of ~	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
glacio	-aĵo	<词尾>事物的具体表现	<suffix> thing, concrete manifestation	KO,G1,ZG	0    	0000-00-00 00:00:00
amo	proksima	近、接近、不久、附近	near, close to, soon, nearby	KO,G2,ZG	0    	0000-00-00 00:00:00
glacio	-adi	<词尾>重复动作、持续动作	<suffix> repetitive action, lasting action	KO,G1,ZG	0    	0000-00-00 00:00:00
glacio	-as	<词尾>现在时	<suffix> present tense	KO,G1,ZG	0    	0000-00-00 00:00:00
kanti	-is	<词尾>过去式	<suffix> past tense	KO,G1,ZG	0    	0000-00-00 00:00:00
amo	esti	成为	to be	KO,G2,4H,ZG	0    	0000-00-00 00:00:00
kanti	-os	<词尾>将来时	<suffix> future tense	KO,G1,ZG	0    	0000-00-00 00:00:00
kanti	antaŭ ~	<前置词>在～之前，在～之前	<prep> before ~, in front of ~	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
amo	fari	使，做	to make, to do	KO,G2,4H,ZG	0    	0000-00-00 00:00:00
kanti	ankaŭ ~	<前置词>也是	<prep> also, too	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
kanti	post ~	之后~	after ~	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
kanti	mal-	<字首>对面的	<prefix> opposite	KO,G1,ZG	0    	0000-00-00 00:00:00
kanti	-ul-	<词尾>具有某种特质的人	<suffix> a person of some trait	KO,G1,ZG	0    	0000-00-00 00:00:00
filo	-in-	<词尾>女性	<suffix> female	KO,G1,ZG	0    	0000-00-00 00:00:00
filo	-ant-	<词尾>主动现在，正在〜ing，正在〜ing的人	<suffix> active present, is ~ing, someone who is ~ing	KO,G1,ZG	0    	0000-00-00 00:00:00
filo	-int-	<词尾>活跃的过去，was ~ing	<suffix> active past, was ~ing	KO,G1,ZG	0    	0000-00-00 00:00:00
filo	-ont-	<词尾>积极的未来，将会~ing	<suffix> active future, will be ~ing	KO,G1,ZG	0    	0000-00-00 00:00:00
filo	kaj (k.)	和	and	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
filo	aŭ	或者	or	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
amo	alta	高，高	high, tall	KO,G2,4H,ZG	0    	0000-00-00 00:00:00
filo	jes	是的	yes	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
filo	ne	不，不	not, no	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
filo	tiom	那么多 那么多 那么多	that much, such amount, that amount	KO,G1,4H	0    	0000-00-00 00:00:00
amo	bona	好的	good	KO,G2,4H,ZG	0    	0000-00-00 00:00:00
kiom	kiom	多少多少	how much, how many	KO,G1	0    	0000-00-00 00:00:00
stomako	ofte	经常频繁	often, frequently	KO	0    	0000-00-00 00:00:00
kiom	iom	一点，相当，一些，有点	a little, rather, some, somewhat	G1,4H	0    	0000-00-00 00:00:00
amo	nova	新的，新颖的	new, novel	KO,G2,4H,ZG	0    	0000-00-00 00:00:00
kiom	-at-	<词尾>被动现在分词	<suffix> passive present participle	KO,G1,ZG	0    	0000-00-00 00:00:00
kiom	-it-	<词尾>被动过去分词	<suffix> passive past participle	KO,G1,ZG	0    	0000-00-00 00:00:00
kiom	-ot-	<词尾>被动将来分词	<suffix> passive future participle	KO,G1,ZG	0    	0000-00-00 00:00:00
kiom	tre	非常、相当、非常	very, quite, very much	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
kiom	tro	太多，太多，太多	too, excessively, too much	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
kiom	tamen	然而，尽管如此，但是，尽管如此	however, nonetheless, but, nevertheless	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
kiom	ho!	哦！嗬！	Oh! Ho!	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
kiom	ke ~	那个~	that ~	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
kiom	ĉar ~	因为~	because ~	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
veturi	ĉu	是否~	whether ~	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
veturi	-ej-	<词尾>地方	<suffix> place	KO,G1,ZG	0    	0000-00-00 00:00:00
veturi	-ec-	<词尾>质量的抽象名称	<suffix> abstract name of quality	KO,G1,ZG	0    	0000-00-00 00:00:00
veturi	ambaŭ ~	两者都有~	both ~	KO,G1,ZG	0    	0000-00-00 00:00:00
veturi	tuj	立即，立即，马上	immediately, instantly, right away	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
veturi	kvazaŭ ~	好像~	as if ~	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
veturi	kiam	什么时候	when	KO,G1,4H	0    	0000-00-00 00:00:00
amo	silenti	保持沉默，保持安静	to be silent, to be quiet	KO,G4,4H,ZG	0    	0000-00-00 00:00:00
veturi	neniam	从来没有，从来没有，从来没有	never, at no time, not ever	KO,G1,4H	0    	0000-00-00 00:00:00
veturi	tial	因此，所以	therefore, so	KO,G1,4H	0    	0000-00-00 00:00:00
veturi	kial	为什么，为什么	why, what for	KO,G1,4H	0    	0000-00-00 00:00:00
veturi	kvankam	虽然〜，同时，虽然	although ~, while, though	KO,G1,ZG	0    	0000-00-00 00:00:00
