level	doni	давать	to give	grupo	0    	0000-00-00 00:00:00
level	mi	я, я	I, me	grupo	0    	0000-00-00 00:00:00
level	vi	ты	you	grupo	0    	0000-00-00 00:00:00
level	havi	иметь, носить, носить с собой, владеть	to have, to wear, to carry, to own	grupo	0    	0000-00-00 00:00:00
level	ŝi	она	she	grupo	0    	0000-00-00 00:00:00
level	li	он	he	grupo	0    	0000-00-00 00:00:00
level	ili	они	they	grupo	0    	0000-00-00 00:00:00
level	ĝi	это	it	grupo	0    	0000-00-00 00:00:00
level	oni	один, кто-то, кто-то	one, someone, somebody	grupo	0    	0000-00-00 00:00:00
level	ni	мы нас	we, us	grupo	0    	0000-00-00 00:00:00
level	si	себя	oneself	grupo	0    	0000-00-00 00:00:00
level	mem	по себе	by oneself	grupo	0    	0000-00-00 00:00:00
level	ĝis ~	до ~, пока ~	upto ~, until ~	grupo	0    	0000-00-00 00:00:00
level	de ~	из ~	of ~	grupo	0    	0000-00-00 00:00:00
level	da ~	(большая часть) из ~, (много) из ~	(much) of ~, (many) of ~	grupo	0    	0000-00-00 00:00:00
level	-aĵo	(суффикс) вещь, конкретное проявление	(suffix)  thing, concrete manifestation	grupo	0    	0000-00-00 00:00:00
level	proksima	рядом, близко, скоро, неподалеку	near, close to, soon, nearby	grupo	0    	0000-00-00 00:00:00
level	-adi	(суффикс) повторяющееся действие, длительное действие	(suffix)  repetitive action, lasting action	grupo	0    	0000-00-00 00:00:00
level	-as	(суффикс) настоящего времени	(suffix)  present tense	grupo	0    	0000-00-00 00:00:00
level	-is	(суффикс) прошедшее время	(suffix)  past tense	grupo	0    	0000-00-00 00:00:00
level	esti	быть	to be	grupo	0    	0000-00-00 00:00:00
level	-os	(суффикс) будущее время	(suffix)  future tense	grupo	0    	0000-00-00 00:00:00
level	antaŭ ~	(предлог) перед ~, перед ~	(preposition)  before ~, in front of ~	grupo	0    	0000-00-00 00:00:00
level	fari	сделать, сделать	to make, to do	grupo	0    	0000-00-00 00:00:00
level	ankaŭ ~	(предлог) тоже, тоже	(preposition)  also, too	grupo	0    	0000-00-00 00:00:00
level	post ~	после ~	after ~	grupo	0    	0000-00-00 00:00:00
level	mal-	(префикс) напротив	(prefix)  opposite	grupo	0    	0000-00-00 00:00:00
level	-ul-	(суффикс) человек какой-то черты	(suffix)  a person of some trait	grupo	0    	0000-00-00 00:00:00
level	-in-	(суффикс) женщина	(suffix)  female	grupo	0    	0000-00-00 00:00:00
level	-ant-	(суффикс) активное настоящее время, ~ing, тот, кто ~ing	(suffix)  active present, is ~ing, someone who is ~ing	grupo	0    	0000-00-00 00:00:00
level	-int-	(суффикс) активное прошлое, было ~ing	(suffix)  active past, was ~ing	grupo	0    	0000-00-00 00:00:00
level	-ont-	(суффикс) активное будущее, будет ~ing	(suffix)  active future, will be ~ing	grupo	0    	0000-00-00 00:00:00
level	kaj (k.)	и	and	grupo	0    	0000-00-00 00:00:00
level	aŭ	или	or	grupo	0    	0000-00-00 00:00:00
level	alta	высокий, высокий	high, tall	grupo	0    	0000-00-00 00:00:00
level	jes	да	yes	grupo	0    	0000-00-00 00:00:00
level	ne	не нет	not, no	grupo	0    	0000-00-00 00:00:00
level	tiom	столько, такая сумма, такая сумма	that much, such amount, that amount	grupo	0    	0000-00-00 00:00:00
level	bona	хороший	good	grupo	0    	0000-00-00 00:00:00
level	kiom	сколько, сколько	how much, how many	grupo	0    	0000-00-00 00:00:00
level	ofte	часто, часто	often, frequently	grupo	0    	0000-00-00 00:00:00
level	iom	немного, скорее, немного, несколько	a little, rather, some, somewhat	grupo	0    	0000-00-00 00:00:00
level	nova	новый, роман	new, novel	grupo	0    	0000-00-00 00:00:00
level	-at-	(суффикс) пассивное причастие настоящего времени	(suffix)  passive present participle	grupo	0    	0000-00-00 00:00:00
level	-it-	(суффикс) пассивное причастие прошедшего времени	(suffix)  passive past participle	grupo	0    	0000-00-00 00:00:00
level	-ot-	(суффикс) пассивное причастие будущего времени	(suffix)  passive future participle	grupo	0    	0000-00-00 00:00:00
level	tre	очень, вполне, очень	very, quite, very much	grupo	0    	0000-00-00 00:00:00
level	tro	слишком, чрезмерно, слишком много	too, excessively, too much	grupo	0    	0000-00-00 00:00:00
level	tamen	однако, тем не менее, но, тем не менее	however, nonetheless, but, nevertheless	grupo	0    	0000-00-00 00:00:00
level	ho!	Ой! Хо!	Oh! Ho!	grupo	0    	0000-00-00 00:00:00
level	ke ~	это ~	that ~	grupo	0    	0000-00-00 00:00:00
level	ĉar ~	потому что ~	because ~	grupo	0    	0000-00-00 00:00:00
level	ĉu	ли ~	whether ~	grupo	0    	0000-00-00 00:00:00
level	-ej-	(суффикс) место	(suffix)  place	grupo	0    	0000-00-00 00:00:00
level	-ec-	(суффикс) абстрактное название качества	(suffix)  abstract name of quality	grupo	0    	0000-00-00 00:00:00
level	ambaŭ ~	оба ~	both ~	grupo	0    	0000-00-00 00:00:00
level	tuj	немедленно, тотчас, тотчас же	immediately, instantly, right away	grupo	0    	0000-00-00 00:00:00
level	kvazaŭ ~	как будто ~	as if ~	grupo	0    	0000-00-00 00:00:00
level	kiam	когда	when	grupo	0    	0000-00-00 00:00:00
level	silenti	молчать, молчать	to be silent, to be quiet	grupo	0    	0000-00-00 00:00:00
level	neniam	никогда, никогда, никогда	never, at no time, not ever	grupo	0    	0000-00-00 00:00:00
level	tial	следовательно, так	therefore, so	grupo	0    	0000-00-00 00:00:00
level	kial	Почему? Для чего	why, what for	grupo	0    	0000-00-00 00:00:00
level	kvankam	хотя ~, пока, хотя	although ~, while, though	grupo	0    	0000-00-00 00:00:00
