level	doni	दे देना	to give	grupo	0    	0000-00-00 00:00:00
level	mi	मैं, मैं	I, me	grupo	0    	0000-00-00 00:00:00
level	vi	आप	you	grupo	0    	0000-00-00 00:00:00
level	havi	रखना, पहनना, ले जाना, अपना होना	to have, to wear, to carry, to own	grupo	0    	0000-00-00 00:00:00
level	ŝi	वह	she	grupo	0    	0000-00-00 00:00:00
level	li	वह	he	grupo	0    	0000-00-00 00:00:00
level	ili	वे	they	grupo	0    	0000-00-00 00:00:00
level	ĝi	यह	it	grupo	0    	0000-00-00 00:00:00
level	oni	एक, कोई, कोई	one, someone, somebody	grupo	0    	0000-00-00 00:00:00
level	ni	हम हमें	we, us	grupo	0    	0000-00-00 00:00:00
level	si	स्वयं	oneself	grupo	0    	0000-00-00 00:00:00
level	mem	अपने द्वारा	by oneself	grupo	0    	0000-00-00 00:00:00
level	ĝis ~	~ तक, ~ तक	upto ~, until ~	grupo	0    	0000-00-00 00:00:00
level	de ~	~ का	of ~	grupo	0    	0000-00-00 00:00:00
level	da ~	(बहुत) का ~, (बहुत) का ~	(much) of ~, (many) of ~	grupo	0    	0000-00-00 00:00:00
level	-aĵo	(suffix) वस्तु, ठोस अभिव्यक्ति	(suffix)  thing, concrete manifestation	grupo	0    	0000-00-00 00:00:00
level	proksima	निकट, निकट, निकट, निकट	near, close to, soon, nearby	grupo	0    	0000-00-00 00:00:00
level	-adi	(suffix) दोहराव वाली कार्रवाई, स्थायी कार्रवाई	(suffix)  repetitive action, lasting action	grupo	0    	0000-00-00 00:00:00
level	-as	(suffix) वर्तमान - काल	(suffix)  present tense	grupo	0    	0000-00-00 00:00:00
level	-is	(suffix) भूतकाल	(suffix)  past tense	grupo	0    	0000-00-00 00:00:00
level	esti	होना	to be	grupo	0    	0000-00-00 00:00:00
level	-os	(suffix) भविष्यकाल	(suffix)  future tense	grupo	0    	0000-00-00 00:00:00
level	antaŭ ~	(preposition) ~ से पहले, ~ के सामने	(preposition)  before ~, in front of ~	grupo	0    	0000-00-00 00:00:00
level	fari	बनाना, करना	to make, to do	grupo	0    	0000-00-00 00:00:00
level	ankaŭ ~	(preposition) भी भी	(preposition)  also, too	grupo	0    	0000-00-00 00:00:00
level	post ~	~ के बाद	after ~	grupo	0    	0000-00-00 00:00:00
level	mal-	(prefix) विलोम	(prefix)  opposite	grupo	0    	0000-00-00 00:00:00
level	-ul-	(suffix) किसी विशेष गुण वाला व्यक्ति	(suffix)  a person of some trait	grupo	0    	0000-00-00 00:00:00
level	-in-	(suffix) महिला	(suffix)  female	grupo	0    	0000-00-00 00:00:00
