level	doni	دادن	to give	grupo	0    	0000-00-00 00:00:00
level	mi	من، من	I, me	grupo	0    	0000-00-00 00:00:00
level	vi	شما	you	grupo	0    	0000-00-00 00:00:00
level	havi	داشتن، پوشیدن، حمل کردن، داشتن	to have, to wear, to carry, to own	grupo	0    	0000-00-00 00:00:00
level	ŝi	او	she	grupo	0    	0000-00-00 00:00:00
level	li	او	he	grupo	0    	0000-00-00 00:00:00
level	ili	آنها	they	grupo	0    	0000-00-00 00:00:00
level	ĝi	آی تی	it	grupo	0    	0000-00-00 00:00:00
level	oni	یکی، کسی، کسی	one, someone, somebody	grupo	0    	0000-00-00 00:00:00
level	ni	ما، ما	we, us	grupo	0    	0000-00-00 00:00:00
level	si	خود	oneself	grupo	0    	0000-00-00 00:00:00
level	mem	توسط خود	by oneself	grupo	0    	0000-00-00 00:00:00
level	ĝis ~	تا ~، تا ~	upto ~, until ~	grupo	0    	0000-00-00 00:00:00
level	de ~	از ~	of ~	grupo	0    	0000-00-00 00:00:00
level	da ~	(بسیار) از ~، (بسیاری) از ~	(much) of ~, (many) of ~	grupo	0    	0000-00-00 00:00:00
level	-aĵo	<suffix>چیز، تجلی ملموس	<suffix> thing, concrete manifestation	grupo	0    	0000-00-00 00:00:00
level	proksima	نزدیک، نزدیک، به زودی، نزدیک	near, close to, soon, nearby	grupo	0    	0000-00-00 00:00:00
level	-adi	<suffix>عمل تکراری، عمل پایدار	<suffix> repetitive action, lasting action	grupo	0    	0000-00-00 00:00:00
level	-as	<suffix>زمان حال	<suffix> present tense	grupo	0    	0000-00-00 00:00:00
level	-is	<suffix>زمان گذشته	<suffix> past tense	grupo	0    	0000-00-00 00:00:00
level	esti	بودن	to be	grupo	0    	0000-00-00 00:00:00
level	-os	<suffix>زمان آینده	<suffix> future tense	grupo	0    	0000-00-00 00:00:00
level	antaŭ ~	<preposition>قبل از ~، در مقابل ~	<preposition> before ~, in front of ~	grupo	0    	0000-00-00 00:00:00
level	fari	ساختن، انجام دادن	to make, to do	grupo	0    	0000-00-00 00:00:00
level	ankaŭ ~	<preposition>همینطور	<preposition> also, too	grupo	0    	0000-00-00 00:00:00
level	post ~	بعد از ~	after ~	grupo	0    	0000-00-00 00:00:00
level	mal-	<prefix>مقابل	<prefix> opposite	grupo	0    	0000-00-00 00:00:00
level	-ul-	<suffix>فردی با برخی ویژگی ها	<suffix> a person of some trait	grupo	0    	0000-00-00 00:00:00
level	-in-	<suffix>زن	<suffix> female	grupo	0    	0000-00-00 00:00:00
level	-ant-	<suffix>حال حاضر فعال است، کسی است که در حال ~ شدن است	<suffix> active present, is ~ing, someone who is ~ing	grupo	0    	0000-00-00 00:00:00
level	-int-	<suffix>گذشته فعال، بود	<suffix> active past, was ~ing	grupo	0    	0000-00-00 00:00:00
level	-ont-	<suffix>آینده فعال، خواهد بود	<suffix> active future, will be ~ing	grupo	0    	0000-00-00 00:00:00
level	kaj (k.)	و	and	grupo	0    	0000-00-00 00:00:00
level	aŭ	یا	or	grupo	0    	0000-00-00 00:00:00
level	alta	بلند، بلند	high, tall	grupo	0    	0000-00-00 00:00:00
level	jes	آره	yes	grupo	0    	0000-00-00 00:00:00
level	ne	نه، نه	not, no	grupo	0    	0000-00-00 00:00:00
level	tiom	آن مقدار، آن مقدار، آن مقدار	that much, such amount, that amount	grupo	0    	0000-00-00 00:00:00
level	bona	خوب	good	grupo	0    	0000-00-00 00:00:00
level	kiom	چقدر، چند	how much, how many	grupo	0    	0000-00-00 00:00:00
level	ofte	اغلب، مکرر	often, frequently	grupo	0    	0000-00-00 00:00:00
level	iom	کمی، بلکه، مقداری، تا حدودی	a little, rather, some, somewhat	grupo	0    	0000-00-00 00:00:00
level	nova	جدید، رمان	new, novel	grupo	0    	0000-00-00 00:00:00
level	-at-	<suffix>فعل مفعول	<suffix> passive present participle	grupo	0    	0000-00-00 00:00:00
level	-it-	<suffix>فعل مفعول	<suffix> passive past participle	grupo	0    	0000-00-00 00:00:00
level	-ot-	<suffix>مفعول آینده	<suffix> passive future participle	grupo	0    	0000-00-00 00:00:00
level	tre	خیلی خیلی خیلی خیلی	very, quite, very much	grupo	0    	0000-00-00 00:00:00
level	tro	بیش از حد، بیش از حد، بیش از حد	too, excessively, too much	grupo	0    	0000-00-00 00:00:00
level	tamen	با این حال، با این وجود، اما، با این وجود	however, nonetheless, but, nevertheless	grupo	0    	0000-00-00 00:00:00
level	ho!	اوه! هو!	Oh! Ho!	grupo	0    	0000-00-00 00:00:00
level	ke ~	که ~	that ~	grupo	0    	0000-00-00 00:00:00
level	ĉar ~	چون ~	because ~	grupo	0    	0000-00-00 00:00:00
level	ĉu	چه ~	whether ~	grupo	0    	0000-00-00 00:00:00
level	-ej-	<suffix>محل	<suffix> place	grupo	0    	0000-00-00 00:00:00
level	-ec-	<suffix>نام انتزاعی کیفیت	<suffix> abstract name of quality	grupo	0    	0000-00-00 00:00:00
level	ambaŭ ~	هر دو ~	both ~	grupo	0    	0000-00-00 00:00:00
level	tuj	بلافاصله، فورا، فورا	immediately, instantly, right away	grupo	0    	0000-00-00 00:00:00
level	kvazaŭ ~	انگار ~	as if ~	grupo	0    	0000-00-00 00:00:00
level	kiam	چه زمانی	when	grupo	0    	0000-00-00 00:00:00
level	silenti	ساکت بودن، ساکت بودن	to be silent, to be quiet	grupo	0    	0000-00-00 00:00:00
level	neniam	هرگز، در هیچ زمانی، هرگز	never, at no time, not ever	grupo	0    	0000-00-00 00:00:00
level	tial	بنابراین، بنابراین	therefore, so	grupo	0    	0000-00-00 00:00:00
level	kial	چرا، برای چه	why, what for	grupo	0    	0000-00-00 00:00:00
level	kvankam	اگرچه ~، در حالی که، هر چند	although ~, while, though	grupo	0    	0000-00-00 00:00:00
level	ĉe ~	<preposition>در ~	<preposition> at ~	grupo	0    	0000-00-00 00:00:00
level	pli	بیشتر	more	grupo	0    	0000-00-00 00:00:00
level	plej	اکثر	most	grupo	0    	0000-00-00 00:00:00
level	diri	گفتن، گفتن	to say, to tell	grupo	0    	0000-00-00 00:00:00
level	ol ~	از ~	than ~	grupo	0    	0000-00-00 00:00:00
level	paroli	صحبت کردن، صحبت کردن	to speak, to talk	grupo	0    	0000-00-00 00:00:00
level	kia	چه نوع، چه نوع	what kind of, what sort of	grupo	0    	0000-00-00 00:00:00
level	tia	چنین، آن نوع، چنین	such, that kind of, such a	grupo	0    	0000-00-00 00:00:00
level	apenaŭ	به سختی، به سختی، به سختی	barely, hardly, scarecely	grupo	0    	0000-00-00 00:00:00
level	sendi	فرستادن	to send	grupo	0    	0000-00-00 00:00:00
level	ĵus	همین الان (یک لحظه پیش)، همین الان	just (a moment ago), just now	grupo	0    	0000-00-00 00:00:00
level	-u	<suffix>امری ضروری	<suffix> imperative	grupo	0    	0000-00-00 00:00:00
level	ekster ~	بیرون ~	outside ~	grupo	0    	0000-00-00 00:00:00
level	ge-	<prefix>هر دو جنس، هر دو جنس	<prefix> both sex, both gender	grupo	0    	0000-00-00 00:00:00
level	-us	<suffix>خواهد، باید، فرعی	<suffix> would, should, subjunctive	grupo	0    	0000-00-00 00:00:00
level	baldaŭ	به زودی	soon	grupo	0    	0000-00-00 00:00:00
level	almenaŭ	حداقل، اگر هیچ چیز دیگری	at least, if nothing else	grupo	0    	0000-00-00 00:00:00
level	dis-	از بین بردن	dis-	grupo	0    	0000-00-00 00:00:00
level	-uj-	<suffix>ظرف؛ کشور	<suffix> container; country	grupo	0    	0000-00-00 00:00:00
level	lerni	برای یادگیری	to learn	grupo	0    	0000-00-00 00:00:00
level	ek-	<prefix>شروع شروع ناگهانی	<prefix> beginning; sudden start	grupo	0    	0000-00-00 00:00:00
level	se	اگر، به شرطی که	if, provided that	grupo	0    	0000-00-00 00:00:00
level	eĉ	زوج	even	grupo	0    	0000-00-00 00:00:00
level	amo	یک عشق	a love	grupo	0    	0000-00-00 00:00:00
level	jam	در حال حاضر، خیلی زود، از هم اکنون	already, so soon, as of now	grupo	0    	0000-00-00 00:00:00
level	jen	اینجا! لو! ببین	Here! Lo! Behold	grupo	0    	0000-00-00 00:00:00
level	fini	به پایان رساندن، به پایان رساندن، پایان دادن به	to end, to finish, to terminate	grupo	0    	0000-00-00 00:00:00
level	do	بنابراین، پس، بنابراین	so, then, therefore	grupo	0    	0000-00-00 00:00:00
level	ajn	~هرگز، (چه)هرگز، در همه، -هرگز	~ever, (what)ever, at all, -soever	grupo	0    	0000-00-00 00:00:00
level	facila	آسان، آسان	easy, facile	grupo	0    	0000-00-00 00:00:00
level	re-	<prefix>دوباره	<prefix> re-	grupo	0    	0000-00-00 00:00:00
level	granda	بزرگ، بزرگ، بزرگ	big, great, large	grupo	0    	0000-00-00 00:00:00
level	-ist-	<suffix>حرفه ای	<suffix> professional	grupo	0    	0000-00-00 00:00:00
level	pro ~	<preposition>به دلیل ~، به دلیل ~	<preposition> because of ~, due to ~	grupo	0    	0000-00-00 00:00:00
level	-estr-	<suffix>رهبر، رئیس، رئیس، رئیس	<suffix> leader, boss, head, chief	grupo	0    	0000-00-00 00:00:00
level	kio	چی	what	grupo	0    	0000-00-00 00:00:00
level	manĝi	برای خوردن	to eat	grupo	0    	0000-00-00 00:00:00
