level	doni	да дадеш	to give	grupo	0    	0000-00-00 00:00:00
level	mi	Аз	I, me	grupo	0    	0000-00-00 00:00:00
level	vi	Вие	you	grupo	0    	0000-00-00 00:00:00
level	havi	да имаш, да носиш, да носиш, да притежаваш	to have, to wear, to carry, to own	grupo	0    	0000-00-00 00:00:00
level	ŝi	тя	she	grupo	0    	0000-00-00 00:00:00
level	li	той	he	grupo	0    	0000-00-00 00:00:00
level	ili	те	they	grupo	0    	0000-00-00 00:00:00
level	ĝi	то	it	grupo	0    	0000-00-00 00:00:00
level	oni	един, някой, някой	one, someone, somebody	grupo	0    	0000-00-00 00:00:00
level	ni	ние, нас	we, us	grupo	0    	0000-00-00 00:00:00
level	si	себе си	oneself	grupo	0    	0000-00-00 00:00:00
level	mem	от себе си	by oneself	grupo	0    	0000-00-00 00:00:00
level	ĝis ~	до ~, докато ~	upto ~, until ~	grupo	0    	0000-00-00 00:00:00
level	de ~	от ~	of ~	grupo	0    	0000-00-00 00:00:00
level	da ~	(много) от ~, (много) от ~	(much) of ~, (many) of ~	grupo	0    	0000-00-00 00:00:00
level	-aĵo	(наставка) нещо, конкретно проявление	(suffix)  thing, concrete manifestation	grupo	0    	0000-00-00 00:00:00
level	proksima	близо, близо до, скоро, наблизо	near, close to, soon, nearby	grupo	0    	0000-00-00 00:00:00
level	-adi	(наставка) повтарящо се действие, продължително действие	(suffix)  repetitive action, lasting action	grupo	0    	0000-00-00 00:00:00
level	-as	(наставка) сегашно време	(suffix)  present tense	grupo	0    	0000-00-00 00:00:00
level	-is	(наставка) минало време	(suffix)  past tense	grupo	0    	0000-00-00 00:00:00
level	esti	да бъде	to be	grupo	0    	0000-00-00 00:00:00
level	-os	(наставка) бъдеще време	(suffix)  future tense	grupo	0    	0000-00-00 00:00:00
level	antaŭ ~	(предлог) преди ~, пред ~	(preposition)  before ~, in front of ~	grupo	0    	0000-00-00 00:00:00
level	fari	да направя, да направя	to make, to do	grupo	0    	0000-00-00 00:00:00
level	ankaŭ ~	(предлог) също, също	(preposition)  also, too	grupo	0    	0000-00-00 00:00:00
level	post ~	след ~	after ~	grupo	0    	0000-00-00 00:00:00
level	mal-	(префикс) противоположно	(prefix)  opposite	grupo	0    	0000-00-00 00:00:00
level	-ul-	(наставка) човек с някаква черта	(suffix)  a person of some trait	grupo	0    	0000-00-00 00:00:00
level	-in-	(наставка) женски	(suffix)  female	grupo	0    	0000-00-00 00:00:00
level	-ant-	(наставка) активно настояще, е ~ing, някой, който е ~ing	(suffix)  active present, is ~ing, someone who is ~ing	grupo	0    	0000-00-00 00:00:00
level	-int-	(наставка) активно минало, беше ~ing	(suffix)  active past, was ~ing	grupo	0    	0000-00-00 00:00:00
level	-ont-	(наставка) активно бъдеще, ще бъде ~ing	(suffix)  active future, will be ~ing	grupo	0    	0000-00-00 00:00:00
