level	doni	dawać	to give	grupo	0    	0000-00-00 00:00:00
level	mi	Ja ja	I, me	grupo	0    	0000-00-00 00:00:00
level	vi	Ty	you	grupo	0    	0000-00-00 00:00:00
level	havi	mieć, nosić, nosić, posiadać	to have, to wear, to carry, to own	grupo	0    	0000-00-00 00:00:00
level	ŝi	ona	she	grupo	0    	0000-00-00 00:00:00
level	li	On	he	grupo	0    	0000-00-00 00:00:00
level	ili	Oni	they	grupo	0    	0000-00-00 00:00:00
level	ĝi	To	it	grupo	0    	0000-00-00 00:00:00
level	oni	jeden, ktoś, ktoś	one, someone, somebody	grupo	0    	0000-00-00 00:00:00
level	ni	my nas	we, us	grupo	0    	0000-00-00 00:00:00
level	si	się	oneself	grupo	0    	0000-00-00 00:00:00
level	mem	samemu	by oneself	grupo	0    	0000-00-00 00:00:00
level	ĝis ~	do ~, do ~	upto ~, until ~	grupo	0    	0000-00-00 00:00:00
level	de ~	z ~	of ~	grupo	0    	0000-00-00 00:00:00
level	da ~	(dużo) z ~, (wiele) z ~	(much) of ~, (many) of ~	grupo	0    	0000-00-00 00:00:00
level	-aĵo	(przyrostek) rzecz, konkretna manifestacja	(suffix)  thing, concrete manifestation	grupo	0    	0000-00-00 00:00:00
level	proksima	blisko, blisko, wkrótce, niedaleko	near, close to, soon, nearby	grupo	0    	0000-00-00 00:00:00
level	-adi	(przyrostek) czynność powtarzalna, czynność trwała	(suffix)  repetitive action, lasting action	grupo	0    	0000-00-00 00:00:00
level	-as	(przyrostek) czas teraźniejszy	(suffix)  present tense	grupo	0    	0000-00-00 00:00:00
level	-is	(przyrostek) czas przeszły	(suffix)  past tense	grupo	0    	0000-00-00 00:00:00
level	esti	być	to be	grupo	0    	0000-00-00 00:00:00
level	-os	(przyrostek) czas przyszły	(suffix)  future tense	grupo	0    	0000-00-00 00:00:00
level	antaŭ ~	(przyimek) przed ~, przed ~	(preposition)  before ~, in front of ~	grupo	0    	0000-00-00 00:00:00
level	fari	zrobić, zrobić	to make, to do	grupo	0    	0000-00-00 00:00:00
level	ankaŭ ~	(przyimek) także, także	(preposition)  also, too	grupo	0    	0000-00-00 00:00:00
level	post ~	po ~	after ~	grupo	0    	0000-00-00 00:00:00
level	mal-	(przedrostek) naprzeciwko	(prefix)  opposite	grupo	0    	0000-00-00 00:00:00
level	-ul-	(przyrostek) osoba posiadająca jakąś cechę	(suffix)  a person of some trait	grupo	0    	0000-00-00 00:00:00
level	-in-	(przyrostek) kobieta	(suffix)  female	grupo	0    	0000-00-00 00:00:00
level	-ant-	(przyrostek) aktywny teraźniejszość, jest ~ing, ktoś, kto jest ~ing	(suffix)  active present, is ~ing, someone who is ~ing	grupo	0    	0000-00-00 00:00:00
level	-int-	(przyrostek) aktywna przeszłość, was ~ing	(suffix)  active past, was ~ing	grupo	0    	0000-00-00 00:00:00
level	-ont-	(przyrostek) aktywna przyszłość, będzie ~ing	(suffix)  active future, will be ~ing	grupo	0    	0000-00-00 00:00:00
level	kaj (k.)	I	and	grupo	0    	0000-00-00 00:00:00
level	aŭ	Lub	or	grupo	0    	0000-00-00 00:00:00
level	alta	wysokiego wzrostu	high, tall	grupo	0    	0000-00-00 00:00:00
level	jes	Tak	yes	grupo	0    	0000-00-00 00:00:00
level	ne	nie nie	not, no	grupo	0    	0000-00-00 00:00:00
level	tiom	tyle, taką kwotę, taką kwotę	that much, such amount, that amount	grupo	0    	0000-00-00 00:00:00
level	bona	Dobry	good	grupo	0    	0000-00-00 00:00:00
level	kiom	jak dużo jak wiele	how much, how many	grupo	0    	0000-00-00 00:00:00
level	ofte	często, często	often, frequently	grupo	0    	0000-00-00 00:00:00
level	iom	trochę, raczej, trochę, trochę	a little, rather, some, somewhat	grupo	0    	0000-00-00 00:00:00
level	nova	nowy, powieść	new, novel	grupo	0    	0000-00-00 00:00:00
level	-at-	(przyrostek) imiesłów bierny teraźniejszy	(suffix)  passive present participle	grupo	0    	0000-00-00 00:00:00
level	-it-	(przyrostek) imiesłów bierny czasu przeszłego	(suffix)  passive past participle	grupo	0    	0000-00-00 00:00:00
level	-ot-	(przyrostek) bierny imiesłów przyszły	(suffix)  passive future participle	grupo	0    	0000-00-00 00:00:00
level	tre	bardzo, całkiem, bardzo	very, quite, very much	grupo	0    	0000-00-00 00:00:00
level	tro	zbyt, nadmiernie, za dużo	too, excessively, too much	grupo	0    	0000-00-00 00:00:00
level	tamen	jednakże, jednak, ale, jednak	however, nonetheless, but, nevertheless	grupo	0    	0000-00-00 00:00:00
level	ho!	Oh! Ho!	Oh! Ho!	grupo	0    	0000-00-00 00:00:00
level	ke ~	to ~	that ~	grupo	0    	0000-00-00 00:00:00
level	ĉar ~	ponieważ ~	because ~	grupo	0    	0000-00-00 00:00:00
level	ĉu	czy ~	whether ~	grupo	0    	0000-00-00 00:00:00
level	-ej-	(przyrostek) miejsce	(suffix)  place	grupo	0    	0000-00-00 00:00:00
level	-ec-	(przyrostek) abstrakcyjna nazwa jakości	(suffix)  abstract name of quality	grupo	0    	0000-00-00 00:00:00
level	ambaŭ ~	oba ~	both ~	grupo	0    	0000-00-00 00:00:00
level	tuj	natychmiast, natychmiast, natychmiast	immediately, instantly, right away	grupo	0    	0000-00-00 00:00:00
level	kvazaŭ ~	jakby ~	as if ~	grupo	0    	0000-00-00 00:00:00
level	kiam	Kiedy	when	grupo	0    	0000-00-00 00:00:00
level	silenti	milczeć, być cicho	to be silent, to be quiet	grupo	0    	0000-00-00 00:00:00
level	neniam	nigdy, w żadnym momencie, nigdy	never, at no time, not ever	grupo	0    	0000-00-00 00:00:00
level	tial	dlatego, więc	therefore, so	grupo	0    	0000-00-00 00:00:00
level	kial	dlaczego, po co	why, what for	grupo	0    	0000-00-00 00:00:00
level	kvankam	chociaż ~, podczas gdy, chociaż	although ~, while, though	grupo	0    	0000-00-00 00:00:00
level	ĉe ~	(przyimek) w ~	(preposition)  at ~	grupo	0    	0000-00-00 00:00:00
level	pli	więcej	more	grupo	0    	0000-00-00 00:00:00
level	plej	bardzo	most	grupo	0    	0000-00-00 00:00:00
level	diri	powiedzieć, powiedzieć	to say, to tell	grupo	0    	0000-00-00 00:00:00
level	ol ~	niż ~	than ~	grupo	0    	0000-00-00 00:00:00
level	paroli	mówić, rozmawiać	to speak, to talk	grupo	0    	0000-00-00 00:00:00
level	kia	jaki rodzaj, jaki rodzaj	what kind of, what sort of	grupo	0    	0000-00-00 00:00:00
level	tia	taki, taki, taki	such, that kind of, such a	grupo	0    	0000-00-00 00:00:00
level	apenaŭ	ledwo, ledwo, ledwo	barely, hardly, scarecely	grupo	0    	0000-00-00 00:00:00
level	sendi	wysyłać	to send	grupo	0    	0000-00-00 00:00:00
level	ĵus	właśnie (chwilę temu), właśnie teraz	just (a moment ago), just now	grupo	0    	0000-00-00 00:00:00
level	-u	(przyrostek) konieczny	(suffix)  imperative	grupo	0    	0000-00-00 00:00:00
level	ekster ~	na zewnątrz ~	outside ~	grupo	0    	0000-00-00 00:00:00
level	ge-	(przedrostek) obie płcie, obie płcie	(prefix)  both sex, both gender	grupo	0    	0000-00-00 00:00:00
level	-us	(przyrostek) oznaczałby, powinien, tryb łączący	(suffix)  would, should, subjunctive	grupo	0    	0000-00-00 00:00:00
level	baldaŭ	Wkrótce	soon	grupo	0    	0000-00-00 00:00:00
level	almenaŭ	przynajmniej, jeśli nic więcej	at least, if nothing else	grupo	0    	0000-00-00 00:00:00
level	dis-	roz-	dis-	grupo	0    	0000-00-00 00:00:00
level	-uj-	(przyrostek) pojemnik; kraj	(suffix)  container; country	grupo	0    	0000-00-00 00:00:00
level	lerni	uczyć się	to learn	grupo	0    	0000-00-00 00:00:00
level	ek-	(przedrostek) początek; nagły początek	(prefix)  beginning; sudden start	grupo	0    	0000-00-00 00:00:00
level	se	jeśli, pod warunkiem, że	if, provided that	grupo	0    	0000-00-00 00:00:00
level	eĉ	nawet	even	grupo	0    	0000-00-00 00:00:00
level	amo	miłość	a love	grupo	0    	0000-00-00 00:00:00
level	jam	już, tak szybko, jak na razie	already, so soon, as of now	grupo	0    	0000-00-00 00:00:00
level	jen	Tutaj! Lo! Ujrzeć	Here! Lo! Behold	grupo	0    	0000-00-00 00:00:00
level	fini	zakończyć, zakończyć, zakończyć	to end, to finish, to terminate	grupo	0    	0000-00-00 00:00:00
level	do	więc, więc, zatem	so, then, therefore	grupo	0    	0000-00-00 00:00:00
level	ajn	~ kiedykolwiek, (cokolwiek) kiedykolwiek, w ogóle, -jakkolwiek	~ever, (what)ever, at all, -soever	grupo	0    	0000-00-00 00:00:00
level	facila	łatwe, łatwe	easy, facile	grupo	0    	0000-00-00 00:00:00
level	re-	(przedrostek) ponownie	(prefix)  re-	grupo	0    	0000-00-00 00:00:00
level	granda	duży, świetny, duży	big, great, large	grupo	0    	0000-00-00 00:00:00
level	-ist-	(przyrostek) profesjonalny	(suffix)  professional	grupo	0    	0000-00-00 00:00:00
level	pro ~	(przyimek) z powodu ~, z powodu ~	(preposition)  because of ~, due to ~	grupo	0    	0000-00-00 00:00:00
level	-estr-	(przyrostek) przywódca, szef, głowa, szef	(suffix)  leader, boss, head, chief	grupo	0    	0000-00-00 00:00:00
level	kio	Co	what	grupo	0    	0000-00-00 00:00:00
level	manĝi	jeść	to eat	grupo	0    	0000-00-00 00:00:00
level	nenio	nic, nic, nic	nothing, none, not any thing	grupo	0    	0000-00-00 00:00:00
level	juna	młody	young	grupo	0    	0000-00-00 00:00:00
level	ĉio	wszystko	everything	grupo	0    	0000-00-00 00:00:00
level	riĉa	bogaty, bogaty, zamożny	rich, wealthy, well-off	grupo	0    	0000-00-00 00:00:00
level	tio	ta rzecz, tamto	that thing, that	grupo	0    	0000-00-00 00:00:00
level	konstrui	budować, konstruować	to build, to construct	grupo	0    	0000-00-00 00:00:00
level	ĉef-	(przedrostek) szef, wiodący, główny	(prefix)  chief, leading, main	grupo	0    	0000-00-00 00:00:00
level	sen ~	(przyimek) bez ~	(preposition)  without ~	grupo	0    	0000-00-00 00:00:00
level	kun ~	(przyimek) z ~ (razem)	(preposition)  with ~ (together)	grupo	0    	0000-00-00 00:00:00
level	krom ~	(przyimek) z wyjątkiem ~, oprócz ~	(preposition)  except ~, besides ~	grupo	0    	0000-00-00 00:00:00
level	amiko	przyjaciel	a friend	grupo	0    	0000-00-00 00:00:00
level	kies	czyj, który, z którego	whose, which one's, of which	grupo	0    	0000-00-00 00:00:00
level	per ~	(przyimek) przez ~ (metoda), z ~ (narzędzie)	(preposition)  by ~ (a method), with ~ (a tool)	grupo	0    	0000-00-00 00:00:00
level	kontraŭ ~	przeciwko ~	against ~	grupo	0    	0000-00-00 00:00:00
level	el ~	z ~, z ~	out of ~, from ~	grupo	0    	0000-00-00 00:00:00
level	hodiaŭ	Dzisiaj	today	grupo	0    	0000-00-00 00:00:00
level	hieraŭ	Wczoraj	yesterday	grupo	0    	0000-00-00 00:00:00
level	nur	tylko, tylko, wyłącznie	only, just, exclusively	grupo	0    	0000-00-00 00:00:00
level	helpi	pomóc, pomóc, pomóc	to help, to aid, to assist	grupo	0    	0000-00-00 00:00:00
