level	doni	दिनको लागि	to give	grupo	0    	0000-00-00 00:00:00
level	mi	म, म	I, me	grupo	0    	0000-00-00 00:00:00
level	vi	तिमी	you	grupo	0    	0000-00-00 00:00:00
level	havi	राख्नु, लगाउनु, बोक्नु, स्वामित्व लिनु	to have, to wear, to carry, to own	grupo	0    	0000-00-00 00:00:00
level	ŝi	उनी	she	grupo	0    	0000-00-00 00:00:00
level	li	उहाँ	he	grupo	0    	0000-00-00 00:00:00
level	ili	तिनीहरू	they	grupo	0    	0000-00-00 00:00:00
level	ĝi	यो	it	grupo	0    	0000-00-00 00:00:00
level	oni	एक, कोही, कोही	one, someone, somebody	grupo	0    	0000-00-00 00:00:00
level	ni	हामी, हामी	we, us	grupo	0    	0000-00-00 00:00:00
level	si	आफैलाई	oneself	grupo	0    	0000-00-00 00:00:00
level	mem	आफैले	by oneself	grupo	0    	0000-00-00 00:00:00
level	ĝis ~	~ सम्म, ~ सम्म	upto ~, until ~	grupo	0    	0000-00-00 00:00:00
level	de ~	को ~	of ~	grupo	0    	0000-00-00 00:00:00
level	da ~	(धेरै) को ~, (धेरै) को ~	(much) of ~, (many) of ~	grupo	0    	0000-00-00 00:00:00
level	-aĵo	(suffix) कुरा, ठोस अभिव्यक्ति	(suffix)  thing, concrete manifestation	grupo	0    	0000-00-00 00:00:00
level	proksima	नजिक, नजिक, छिट्टै, नजिकै	near, close to, soon, nearby	grupo	0    	0000-00-00 00:00:00
level	-adi	(suffix) दोहोरिने कार्य, स्थायी कार्य	(suffix)  repetitive action, lasting action	grupo	0    	0000-00-00 00:00:00
level	-as	(suffix) वर्तमान काल	(suffix)  present tense	grupo	0    	0000-00-00 00:00:00
level	-is	(suffix) भूत काल	(suffix)  past tense	grupo	0    	0000-00-00 00:00:00
level	esti	हुनु	to be	grupo	0    	0000-00-00 00:00:00
level	-os	(suffix) भविष्य काल	(suffix)  future tense	grupo	0    	0000-00-00 00:00:00
level	antaŭ ~	(preposition) अघि ~, अगाडि ~	(preposition)  before ~, in front of ~	grupo	0    	0000-00-00 00:00:00
level	fari	बनाउन, गर्न	to make, to do	grupo	0    	0000-00-00 00:00:00
level	ankaŭ ~	(preposition) पनि, पनि	(preposition)  also, too	grupo	0    	0000-00-00 00:00:00
level	post ~	पछि ~	after ~	grupo	0    	0000-00-00 00:00:00
level	mal-	(prefix) विपरीत	(prefix)  opposite	grupo	0    	0000-00-00 00:00:00
level	-ul-	(suffix) केहि विशेषता को एक व्यक्ति	(suffix)  a person of some trait	grupo	0    	0000-00-00 00:00:00
level	-in-	(suffix) महिला	(suffix)  female	grupo	0    	0000-00-00 00:00:00
level	-ant-	(suffix) सक्रिय वर्तमान, ~ing, कोही जो ~ing छ	(suffix)  active present, is ~ing, someone who is ~ing	grupo	0    	0000-00-00 00:00:00
level	-int-	(suffix) सक्रिय विगत, थियो	(suffix)  active past, was ~ing	grupo	0    	0000-00-00 00:00:00
level	-ont-	(suffix) सक्रिय भविष्य, हुनेछ	(suffix)  active future, will be ~ing	grupo	0    	0000-00-00 00:00:00
level	kaj (k.)	र	and	grupo	0    	0000-00-00 00:00:00
level	aŭ	वा	or	grupo	0    	0000-00-00 00:00:00
level	alta	उच्च, अग्लो	high, tall	grupo	0    	0000-00-00 00:00:00
level	jes	हो	yes	grupo	0    	0000-00-00 00:00:00
level	ne	होइन, होइन	not, no	grupo	0    	0000-00-00 00:00:00
level	tiom	त्यो धेरै, यति रकम, त्यो रकम	that much, such amount, that amount	grupo	0    	0000-00-00 00:00:00
level	bona	राम्रो	good	grupo	0    	0000-00-00 00:00:00
level	kiom	कति, कति	how much, how many	grupo	0    	0000-00-00 00:00:00
level	ofte	अक्सर, बारम्बार	often, frequently	grupo	0    	0000-00-00 00:00:00
level	iom	थोरै, बरु, केही, केही हदसम्म	a little, rather, some, somewhat	grupo	0    	0000-00-00 00:00:00
level	nova	नयाँ, उपन्यास	new, novel	grupo	0    	0000-00-00 00:00:00
level	-at-	(suffix) निष्क्रिय वर्तमान पार्टिसिपल	(suffix)  passive present participle	grupo	0    	0000-00-00 00:00:00
level	-it-	(suffix) निष्क्रिय विगत पार्टिसिपल	(suffix)  passive past participle	grupo	0    	0000-00-00 00:00:00
level	-ot-	(suffix) निष्क्रिय भविष्य सहभागी	(suffix)  passive future participle	grupo	0    	0000-00-00 00:00:00
level	tre	धेरै, धेरै, धेरै	very, quite, very much	grupo	0    	0000-00-00 00:00:00
level	tro	धेरै, अत्यधिक, धेरै	too, excessively, too much	grupo	0    	0000-00-00 00:00:00
level	tamen	तथापि, यद्यपि, तर, यद्यपि	however, nonetheless, but, nevertheless	grupo	0    	0000-00-00 00:00:00
level	ho!	ओह! हो!	Oh! Ho!	grupo	0    	0000-00-00 00:00:00
level	ke ~	त्यो ~	that ~	grupo	0    	0000-00-00 00:00:00
level	ĉar ~	किनभने ~	because ~	grupo	0    	0000-00-00 00:00:00
level	ĉu	चाहे ~	whether ~	grupo	0    	0000-00-00 00:00:00
level	-ej-	(suffix) ठाउँ	(suffix)  place	grupo	0    	0000-00-00 00:00:00
level	-ec-	(suffix) गुणस्तरको अमूर्त नाम	(suffix)  abstract name of quality	grupo	0    	0000-00-00 00:00:00
level	ambaŭ ~	दुबै ~	both ~	grupo	0    	0000-00-00 00:00:00
level	tuj	तुरुन्तै, तुरुन्तै, तुरुन्तै	immediately, instantly, right away	grupo	0    	0000-00-00 00:00:00
level	kvazaŭ ~	जस्तै ~	as if ~	grupo	0    	0000-00-00 00:00:00
level	kiam	कहिले	when	grupo	0    	0000-00-00 00:00:00
